id,publisher,title,link,publish_details,content
22,CNBC,Coal Ministry to launch 8th round of commercial coal mines auction on Nov 15,https://www.cnbctv18.com/economy/coal-ministry-to-launch-8th-round-of-commercial-coal-mines-auction-on-nov-15-18319071.htm,"Nov 13, 2023 7:20 PM","In a decisive move to bolster India's self-reliance in the coal sector, the Ministry of Coal is set to launch the eighth round of commercial coal mines auction on November 15, 2023.

Share Market Live NSE

A total of 35 coal mines will be offered in the upcoming round, comprising 11 under the CM (SP) Act 2015, and 24 under the MMDR Act 1957. Among these, 14 coal mines are fully explored, while 21 are partially explored.

Additionally, four coal mines are being offered in a second attempt — they include one CMSP coal mine and three MMDR coal mines. Of these, one is fully explored, and three are partially explored.

Union Minister of Coal, Mines and Parliamentary Affairs Pralhad Joshi will inaugurate the auction, further emphasising the government's commitment to accelerating the pace of development in the coal sector.

Since the initiation of commercial coal mining in 2020 — with the inaugural auctions launched by the prime minister — the ministry has conducted seven rounds, auctioning 91 mines with a peak rated capacity of 221 million tonne (MT) per annum.

The amendment of mineral laws played a pivotal role in unlocking the sector, ensuring a level playing field for both public and private sector participants, and permitting coal mine auctions without restrictions on end use.

The benefits of commercial coal mining have been manifold, promoting healthy competition, augmenting government revenue, and enhancing coal supply through private participation.

Importantly, the auctions have not only generated substantial revenues for the coal-rich states but have also catalysed regional development, providing direct and indirect employment opportunities.

The removal of bottlenecks and the provision of 'drone pictography' for each mine in the dossier aim to enhance the attractiveness of these mines for prospective bidders.

The ministry's efforts to facilitate financing for coal mines, the elimination of eligibility criteria, and the development of a single window clearance system underscore a proactive approach towards promoting private sector participation."
23,CNBC,Zoomed Out |  SEBI-approved social stock exchanges — why such a focus on social development is important,https://www.cnbctv18.com/economy/sses-india-sebi-approved-social-stock-exchanges-why-such-a-focus-on-social-development-is-important-18312851.htm,"Nov 13, 2023 4:27 PM","With the entire world looking at Bharat as one of the largest and most prominent markets, it is evident that the nation has paved its path to follow an unbeatable growth trajectory and achieve the ambitious goal of becoming the third largest economy very soon. There is no such important sector that is untouched yet has determined goals and aspirations.

Share Market Live NSE

India has thus shown its commitment to the concept once again by taking another step forward, realising the equal importance of social sector development with the Social Stock Exchanges (SSEs) becoming reality today. While capitalism and socialism are long believed to be incompatible, in India we saw a paradigm shift after an announcement by the finance minister in 2019 on SSEs.

The process took almost four years, initiated by the constitution of a working group in the domain, followed by a comprehensive report, based on which a technical group was established, and then the introduction of zero coupon zero principal instruments for the first time in history via a notification by the ministry of finance. Immediately after, the Securities and Exchange Board of India (SEBI) took a stride ahead and made the distant dream of SSEs a reality by introducing a robust and thorough framework for them.

Subsequently, both BSE and NSE recently launched their SSE segments with a bunch of applications already on their tables, having a vision of making an impact in the social sector, where the donor, with full faith, may contribute, entrusting all he wants, smoothly to the NGO of his choice. This journey of creating a fiduciary relationship comes with the stamp of the nation’s one of the most prominent regulators, i.e., SEBI, and both the renowned stock exchanges.

This has provided relief to the contributor that his money is handed over to the legitimate organisation for being used in the right direction and for the moral causes, as has been promised. These exchanges will provide a platform for investors to support social businesses and impact investing, revolutionising the traditional concept of stock markets.

With countries like the UK, Canada, Singapore, Brazil, and others that already have their SSEs established, the time for India has also come to wholeheartedly embrace this innovative model and bring the plans for socio-economic well-being and development to fruition, as it opens new avenues for social enterprises in the country.

The concept of SSEs revolves around trading platforms dedicated to listing social businesses that operate in a corporate style but with a social mission. SSEs allow ethical investors to invest in businesses aligned with their values, creating a parallel social economy. The comprehensive regulatory framework even suggests the guidelines, requirements, standards, and causes to which the organisations want to dedicate themselves for the purpose of getting listed.

The sectors are not only restricted to poverty, inequality, healthcare, and education but also cover areas like empowerment of women and LGBTQIA, climate change, art, culture, and heritage. The list is diversely huge, including a wide range of sections, from sports for the specially abled and financial inclusion to bridging the digital divide and a lot more.

India, with its vast population and diverse social challenges, stands to benefit greatly from SSEs. These will enable social enterprises to raise funds from the public, enhancing their visibility and fostering transparency in fund mobilisation and utilisation. By providing a separate platform for social enterprises, the SSEs will attract ethical investors looking to make a positive impact.

This will not only bolster social businesses but also contribute to the country’s sustainable development goals. The three key pillars of a social trading platform could be the demand-side ecosystem (social organisations); the supply-side ecosystem (investors); and the infrastructure (the SSE and its intermediaries); however, the government would play a critical role as the market maker and influencer.

The above factors would also serve as a catalyst for social finance in the nation, offering several benefits. Firstly, these will provide much-needed capital to social enterprises that often struggle to access traditional funding sources. Secondly, these will enhance transparency by requiring regular audits of social activities and impact reporting, which will build trust among investors and stakeholders. Additionally, these SSEs will increase the visibility of social enterprises, attracting both retail and institutional investors interested in supporting socially impactful ventures.

The countries that have already ventured into space provide a good learning landscape for Bharat. While the UK's SSE, for instance, serves as a directory of socially impactful companies, providing visibility to potential investors, Canada's ‘Social Venture Connexion’ acts as a ‘trusted connector’, linking social businesses with interested impact investors and service providers. Whereas Singapore's ‘Impact Investment Exchange’ functions similarly to the UK’s SSE, showcasing valued social businesses and impact investing funds.

South Africa's ‘SASIX’ offers ethical investors a platform to buy shares in social projects based on sector and province classifications. These international SSEs provide valuable insights and understandings into building a robust and impactful model in India.

Since the country just started and is fixated on the idea, it still has a long way to go and scale up infrastructure and capacities; however, the active and continuous participation of stakeholders may prove to be a persuasive process, and efforts may lead to great success, setting standards in the domain once again for the world.

To ensure the accomplishment of the objectives of Bharat’s SSEs, several key considerations must be taken into account, including but not limited to the accreditation processes that must be established for social businesses, ethical investors, and intermediaries, along with the formation of proper rating mechanisms, the process of audits, and the qualification of auditors; the mandatory and timely disclosures on operations and activities; the filing of financial statements, balance sheets, and annual returns; and the public placement of annual and other time-to-time reports, amongst many other compliance requirements.

All this will make sure that SSEs flourish, resulting in the unification of numerous platforms with consistent funding, appropriate utilisation of resources, impact generation, measurement of the impact, and fair and transparent reporting procedures. The establishment of SSEs in our country marks a transformative leap in social finance, empowering social businesses and impacting investors to address critical challenges. By drawing lessons from international SSEs and fostering collaboration, Bharat is all set to create an inclusive and impactful SSEs’ ecosystem, shaping a better future for all.

— The authors, Srishti Vajpayee, is a Public Policy Professional, and Sumit Kaushik, is a researcher at O.P. Jindal Global University, and a social impact consultant. The views expressed are their personal."
24,CNBC,Diwali sees record trade of Rs 3.75 lakh crore: CAIT,https://www.cnbctv18.com/economy/diwali-sees-record-trade-of-rs-375-lakh-crore-cait-18317381.htm,"Nov 13, 2023 4:00 PM","Retail markets across India registered a record trade of Rs 3.75 lakh crore during this festive season so far, traders' body CAIT said on Monday.

Share Market Live NSE

The Confederation of All India Traders (CAIT) stated that festivals like Goverdhan Pooja, Bhaiya Dooj, Chhath Pooja and Tulsi Vivah are yet to be solemnised, which may attract additional trade worth Rs 50,000 crore.

""Notably, almost only Indian products were sold and purchased this Diwali, which is remarkable,"" it stated.

CAIT Secretary General Praveen Khandelwal said Chinese goods lost a trade of worth more than Rs 1 lakh crore during the Diwali festive season.

""In previous years, Chinese products were occupying nearly 70% market of Diwali festivals. However, this year, the appeal of Prime Minister Narendra Modi to make this Diwali vocal for local has gone down well and widely accepted and implemented by both traders and consumers,"" he said."
25,CNBC,India's industrial sector surges amid global economic headwinds: FICCI,https://www.cnbctv18.com/economy/ficci-survey-india-industrial-sector-surges-amid-global-economic-headwinds-18315311.htm,"Nov 13, 2023 1:11 PM","The latest quarterly survey from the Federation of Indian Chambers of Commerce and Industry (FICCI) reveals a strong growth momentum in India's manufacturing sector during the second quarter of the fiscal year 2023-24. Despite a slowdown in developed nations, the survey indicates that this acceleration is expected to continue in the subsequent quarters.

Share Market Live NSE

In Q1 (April-June), 57% of respondents reported increased production levels, which gained further traction in Q2 (July-September) with over 79% noting higher production. Order books also reflect this positive trend, with 80% of respondents reporting increased orders, indicating optimistic demand conditions.

The survey covered ten major sectors, drawing responses from over 380 manufacturing units with a combined annual turnover exceeding ₹ 4.88 lakh crore. Here are the key findings from the survey.

Capacity Addition & Utilisation

Average capacity utilisation stands at 74%, slightly higher than in previous quarters, reflecting sustained economic activity. The investment outlook has improved, with 57% of respondents planning investments and expansions in the next six months, a slight increase from the previous survey.

Constraints and Inventories

The survey identifies demand as a major constraint, with over 40% of respondents highlighting inadequate demand as a significant hurdle. High raw material prices, increased finance costs, and supply-chain disruptions are also noted. In Q2, 85% of respondents reported either higher or the same levels of inventory compared to the previous quarter.

Exports, Hiring, and Interest Rates

Export performance improved, with 48% reporting higher exports in the second quarter compared to 33% in the first quarter. The hiring outlook remains stable, with 38% planning to hire additional workforce in the next three months. Additionally, 59% of respondents reported a marginal increase in interest rates over the previous quarter.

Sectoral Growth and Production Cost

According to the survey, outperforming sectors include electronics and white goods, cement, automotive, and machine tools. In contrast, others like capital goods and construction machinery, chemicals, textiles, metals, and paper showed moderate growth.

""The cost of production as a percentage of sales for manufacturers in the survey has risen for 58% of respondents compared to 77% of respondents for the previous quarter. Nonetheless, high raw material prices and high energy costs are the two main factors contributing to the high production costs,"" FICCI said.

Workforce Availability

The majority (82%) reported no issues with workforce availability, but 18% expressed concerns about the lack of skilled workforce in their sectors."
26,CNBC,China set to add liquidity support to stave off cash squeeze,https://www.cnbctv18.com/economy/china-set-to-add-liquidity-support-to-stave-off-cash-squeeze-18312591.htm,"Nov 13, 2023 8:03 AM","China will probably add more cash into the financial system this week as the largest amount of policy loan in a year come due. Some market watchers also expect a near-term reduction in banks’ reserve requirement ratio.

Share Market Live NSE

The People’s Bank of China will offer 950 billion yuan ($130 billion) through the medium-term lending facility Wednesday, according to the median estimate of 10 analysts in a Bloomberg survey. That would exceed the 850 billion yuan maturing this month. Most economists expect the one-year policy interest rate to remain unchanged at 2.5%.

Liquidity conditions have tightened as a deluge of bond issuance to fund fiscal stimulus, along with year-end cash demand from corporates, drove up money market rates. A spike in short-term borrowing costs late last month rattled markets, putting pressure on the PBOC to keep funding costs stable and facilitate the economic recovery.

Should Wednesday’s liquidity infusion prove modest, expectations that Beijing will reduce the amount that banks have to set aside as reserves may gather traction. Even if the PBOC offers around 1 trillion yuan as some economists project, which would be the most since 2021, the net injection will still trail that of the previous month due to maturing loans.

Mizuho Securities Co. and ANZ Bank China Co. are among those expecting a reduction in the required ratio in the coming weeks.

“The odds for an imminent reserve-requirement ratio cut is very high given structurally tight funding on the back of recent stronger primary issuance and to facilitate smooth issuance of upcoming special government bonds,” said Becky Liu, head of China macro strategy at Standard Chartered in Hong Kong. “The PBOC will watch out for liquidity stress more carefully given the episode at end-October.”

A reduction of 25 basis points in the required ratio would release around 500 billion yuan into the financial system, according to Bloomberg Intelligence.

As authorities ramp up fiscal spending, banks are facing the dueling tasks of absorbing government bond supply while boosting lending to invigorate domestic demand. That’s made liquidity management increasingly complicated in recent months, especially as the country faces huge capital outflows across stocks, bonds and foreign direct investment.

The bond supply bonanza is expected to continue in the months ahead, with the Ministry of Finance planning an additional one trillion yuan in sovereign bonds in a rare mid-year revision to the fiscal budget. That comes after central and local governments took their borrowing spree in October to a new monthly high for the year.

“PBOC will likely rollover as keeping liquidity balanced amid all the extra issuances is crucial at this juncture,” said Lin Jing Leong, a senior emerging market sovereign analyst at Columbia Threadneedle Investments in Singapore. They likely don’t want to risk “liquidity tightening up and seizing the market when they are trying to support growth,” she said."
27,CNBC,Bottomline | Why US debt woes may be an opportunity,https://www.cnbctv18.com/economy/why-us-debt-woes-may-be-an-opportunity-18309341.htm,"Nov 12, 2023 11:07 AM","Global rating agency Moody's has changed its outlook on US sovereign debt to negative even as it has retained the top Aaa rating. The move suggests a step towards a downgrade if financial conditions don't improve. At the core of Moody's concerns is unbridled fiscal spending. ""In the context of higher interest rates, without effective fiscal policy measures to reduce government spending or increase revenues, Moody's expects that the US' fiscal deficits will remain very large, significantly weakening debt affordability,"" the agency said.

Share Market Live NSE

It is important to note here that Moody's isn't the first to caution on the deterioration in US fiscal health . Fitch had in August cut its rating to AA+ from AAA. While a potential downgrade is a key risk to factor in for investors, and it could push yields higher to factor in the cut, it is unlikely to cause a significant stir for two reasons: first, much of the fiscal health has already been factored in by the markets, and second, US debt is still among the safest bets for large investments in the world.

Given this, let's look at what this development and the ""higher for longer (rates)"" stance of central banks can spell for investors.

What history tells us

Bond markets in the US, like any other, have had their share of tops and troughs. No market has a linear move, and this provides patient investors an opportunity for gains. Interest rates being higher for longer is good news for investors as it allows them more time to lock-in funds for the long term at higher yields.

A look at how the US market has behaved over the years suggests a sharp decline in yields after every top. The median and mean declines from tops to troughs since 1981 stand between 43% and 44.3%. Even the most recent three instances have seen drawdowns between 25% and 36.5%. These sharp moves present significant opportunities also for capital gains.

Here, the unprecedented rise in yields in the recent past needs to be appreciated. US bond yields have moved up from a low of 0.38% in 2018 to a high of 5% in October 2023—that's in just five years. In contrast, yields, after hitting a high of 7.9% in November 1994, dipped to a low of 2% in June 2008. That's a good thirteen-and-a-half years for a 6% move. And while we did see a big move from 15.8% in September 1981 to 10.2% in February 1983, in terms of percentage change, it is clearly dwarfed by the recent move to a high of 5%. What this suggests is that any correction of this unprecedented move, if and when it occurs, could be swift and big.

US 10-YEAR BOND YIELD—PEAKS & TROUGHS MMYY Peak Trough MMYY % Change Sep-81 15.82 10.218 Feb-83 -35.4 May-84 13.873 6.923 Aug-86 -50.1 Sep-87 9.637 5.374 Sep-93 -44.2 Nov-94 7.9 5.575 Dec-95 -29.4 Aug-96 6.945 4.422 Sep-98 -36.3 Jan-00 6.662 3.373 May-03 -49.4 Jun-06 5.145 3.421 Mar-08 -33.5 Jun-08 4.288 2.04 Dec-08 -52.4 Jun-09 4.008 2.334 Oct-10 -41.8 Feb-11 3.77 1.381 Jul-12 -63.4 Dec-13 3.036 1.637 Jan-15 -46.1 Jun-15 2.5 1.321 Jul-16 -47.2 Oct-18 3.261 0.318 Mar-20 -90.2 Mar-21 1.776 1.128 Jul-21 -36.5 Jun-22 3.498 2.516 Aug-22 -28.1 Oct-22 4.338 3.253 Mar-23 -25.0 Oct-23 5.023 ?

Source: Investing.com

But the big question on everyone's mind is: Have interest rates peaked? The narrative on this is evolving even as I write this. From interest rates having topped out a week ago, there now seems to be some shift of bets towards another rate hike with a no interest rate cut but higher for longer narrative. But sift through the commentary, and what emerges is that most don't see interest rates heading much higher. For long-term investors, that's as good a cue as possible. Locking into higher rates by investing a part of your total allocation over the next 6 to 9 months could be a good approach.

ALSO READ | Should investors chase yields?

The case of US bonds

There are two reasons for Indian investors to consider investing in overseas bonds. First, is the attractive returns they offer. The second, is the relative safety (academically in the short-term). Let’s look at this. On a plain reading, US bond yields on a 10-year security at near 4.7% would look unattractive vis-à-vis the near 7.3% on Indian Government securities of a similar tenure. However, for a fair comparison, the dollar-rupee factor must be brought into the equation. Over the past 20 years, the rupee has depreciated at a compounded 3% per year against the US dollar. If you add that to the US bond yield, the ultimate return climbs to 7.7%.

Source: investing.com

What's more, just like with any other debt instrument, investors should take note of the rating quality of the debt they are investing in. Here too, the US scores among the highest ratings in the world, despite recent concerns. Moody’s still retains an Aaa rating for the US, but ascribes a Baa3 rating to Indian sovereign debt. A look at the ratings snapshot below offers a perspective.

SOVEREIGN CREDIT RATINGS Country S&P Moody's US AAA Aaa Canada AAA Aaa Germany AAA Aaa UAE AA Aa2 UK AA Aa3 France AA Aa2 South Korea AA Aa2 China A+ A1 Japan A+ A1 Saudi Arabia A A1 Thailand BBB+ Baa1 Mexico BBB Baa2 India BBB- Baa3 Vietnam BB+ Ba2 Brazil BB- Ba2

Source: Tradingeconomics

Here, it pays to mention that in the near term, barring any unforeseen, radical developments, for all practical purposes, US Government and Indian Government debt can be considered equally safe with respect to payment of interest and return of principal. Hence, a significantly lower rating alone should not prompt you to shift allocation from local bonds to overseas bonds.

ALSO READ | Rupee hits a new low as RBI ends jinx of 83.30; Refinitiv gets a rap

Good time to bond

For investors, the important point is that this could be a good time to invest in debt. But look for safe options rather than get drawn by mouth-watering yields, as high yields only come with higher risk. While the more informed could consider corporate debt as an option, for most investors, government securities are a better direct investment option. Investors can also look at gilt funds and debt funds with a healthy performance track record.

Happy investing!"
28,CNBC,Rupee hits a new low as RBI ends jinx of 83.30; Refinitiv gets a rap,https://www.cnbctv18.com/market/currency/rupee-hits-a-new-low-as-rbi-ends-jinx-of-8330-refinitiv-gets-a-rap-18304611.htm,"Nov 10, 2023 9:17 PM","It was an eventful Friday for the forex markets. Entirely out of the blue, the rupee broke the one-year-old support level of 83.30 and traded close to 83.40 for the better part of the day before strengthening to close at 83.34, a new all-time closing low . We will get to the mid-day drama of panic when the electronic trading system froze in a bit.

Share Market Live NSE

Market reporters struggled to find a reason for the rupee's fall today because crude is a good 20% below its October highs and the dollar index is 2% off its October highs. Yet the Indian currency has remained in a tight range of 83.05 to 83.30 for almost 30 trading sessions from September 26 to November 9.

In these seven weeks, US yields have climbed from 4.3% to 5% on October 19 and back again to 4.6%. The dollar index swayed from 105.5 to 107 (on October 3) and back to 105.9 today. Brent crude went to a high of $97 per barrel on September 26 and tumbled to a low of 79.20 on November 9. All these are seminal to the dollar-rupee, and the currency should have bounced in an 8–10% range.

But no, the rupee remained in a tight 0.2% range of 83.05 to 83.29 thanks to heavy intervention by the RBI, mostly in the NDF (or non-deliverable forwards), which is an offshore market in countries like Hong Kong and Dubai where hedge funds punt on the currency.

The strong intervention by the RBI in these markets nullified any speculative attack on the rupee in late September when crude held around $95 per barrel for nearly a week. This intervention also nullified rupee shorts when US 10-year treasury yields surged to 5% in mid-October.

But the RBI's intervention in the NDF markets only nullifies the speculators, a dealer at a large private bank explained. The inherent demand for dollars from FPIs pulling out their equity investments in India and from Indian oil companies remains.

Today, the RBI apparently chose to let go. It had to, at some point, end the bogey of protecting the 83.30 level, and it probably chose a day when crude and the dollar index were calm. So the fall today wasn't swift or speculative, but backed by genuine buyers.

However, there were 13 long moments of madness around noon when the rupee, which was holding around 83.38/39, suddenly fell to 83.45. The reason was an outage on Refinitiv, the electronic FX trading platform. FX traders couldn't log in, and a brief panic gripped the market. But by 12.15, calm was restored as the platform started working again.

Clearly, the RBI was not amused. Refinitiv has been asked to explain the circumstances that led to the outage and if the standard operating procedures relating to business continuity were in place and were followed. It has also asked Refinitiv if it was a technical outage or a human error. The central bank is right to be concerned since such outages can cause uncertainty and even panic in the markets and lead to large losses.

But aside from the brief drama, today will be remembered by FX market watchers as the one when the RBI unloaded the yoke of 83.30. It's unclear why RBI has chosen this level and stuck to it for so many turbulent weeks. For traders, it is the hereafter that matters more. Most see 83.50/$ as the next support for the rupee, while some think a decline towards 84 can't be ruled out by the end of the fiscal year.

The RBI likes a gently depreciating rupee to adjust to the inflation differential, as dealers have explained in the past. Also, selling dollars closer to 84 can help the RBI post some profit and declare a handsome dividend to the government this year."
29,CNBC,India's industrial production rises 5.8% in September 2023,https://www.cnbctv18.com/economy/indias-industrial-production-rises-5-8-pc-in-september-2023-18303761.htm,"Nov 10, 2023 7:40 PM","India’s industrial output increased by 5.8% in September, up from 3.3% in the corresponding period a year ago, according to data released by the Ministry of Statistics and Programme Implementation (MoSPI) on Friday (November 10).

Share Market Live NSE

Factory output measured in terms of the Index of Industrial Production (IIP) for August 2023 stood at 10.3%. During April-September 2023-24, the IIP growth works out to be 6%, down from 7.1% in the corresponding period a year ago.

""The growth rates over the corresponding period of the previous year are to be interpreted, considering the unusual circumstances on account of the COVID-19 pandemic since March 2020,"" an official statement said.

As per the IIP data released by the National Statistical Office (NSO), the manufacturing sector's output grew 4.5% in September 2023 against a 2% growth a year ago. Power generation rose 9.9% in September 2023 compared to 11.6% growth in the year-ago period.

Mining output rose by 11.5% in the month under review against a 5.2% contraction a year ago. As per use-based classification, the capital goods segment grew 7.4% in September this year compared to 11.4% growth in the year-ago month.

Consumer durables output during the month grew by 1% against a contraction of 5.5%. Consumer non-durable goods output increased by 2.7% compared to a contraction of 5.7% a year earlier.

Infrastructure/construction goods posted a growth of 7.5% against an 8.2% expansion a year ago. The data also showed that the output of primary goods logged 8% growth in the month compared to 9.5% in the year-ago period.

The intermediate goods output in September rose 5.8% from 1.7% growth during the corresponding month last year."
30,CNBC,"Piyush Goyal to attend IPEF, APEC ministerial meetings in San Francisco next week",https://www.cnbctv18.com/economy/piyush-goyal-to-attend-ipef-apec-ministerial-meetings-in-san-francisco-next-week-18301581.htm,"Nov 10, 2023 5:07 PM","Commerce and Industry Minister Piyush Goyal is slated to visit San Francisco from November 13-16 to attend various official engagements of the Indo-Pacific Economic Framework (IPEF) and the Asia-Pacific Economic Cooperation (APEC).

Share Market Live NSE

He will interact with eminent business persons, academics, US officials and industry leaders during the visit to strengthen economic and commercial relations between the two nations.

Goyal will participate in the 3rd in-person IPEF Ministerial meeting on November 13 and 14. He will hold bilateral meetings with the US Secretary of Commerce Gina Raimondo, USTR Katherine Tai and ministers from other IPEF partner countries. These meetings will focus on resolution of issues of trade barriers, promotion of investments and cooperation in areas like technology and innovation.

One of the key focus of the visit will be the joint event with Gina Raimondo on ""India-USA Innovation Handshake Initiative"". It is aimed at lifting and connecting the startup ecosystems in both the countries by addressing specific regulatory hurdles to cooperation and promoting further innovation and job growth, particularly in emerging technologies.

Last week, government sources had told CNBC-TV18 that inter ministerial consultation as well as negotiations with several countries is underway, and India is looking at an egalitarian and fair approach in the agreement, which accrues gains to all countries. Sources had added that India already has an observer status in IPEF's Pillar 1 (Trade).

The US wants India to join the trade pillar of the 14-nation bloc IPEF and wants to conclude negotiations on all pillars by this year end. While India remains open to examining proposals by the US on IPEF's trade pillar, India has been reluctant to join the IPEF trade pillar in order to protect local industry and livelihoods in the agricultural sector. India has already joined three pillars of IPEF on supply chains, clean economy and fair economy.

Goyal will represent India at the IPEF Leaders' Meeting and the Partnership for Global Infrastructure and Investment (PGII) - IPEF Investor Forum meeting on November 16, and at the APEC Economic Leaders Engagements on November 15 and 16. India has been invited to the 30th APEC Economic Leaders’ Meeting 2023 as a guest economy.

He will also participate in the investors roundtable along with one-to-one meetings with CEOs, and interact with entrepreneurs, venture capitalists and the Indian diaspora. He is expected to interact with globally renowned technology, entrepreneurship, and academic communities in the Silicon Valley to undertake focused discussions with American companies looking to invest or expand in India across sectors like Electronics (including semiconductors), Technology, FinTech etc."
31,CNBC,'No soft landing likely in the US': Neelkanth Mishra of Axis Bank,https://www.cnbctv18.com/economy/no-soft-landing-likely-in-the-us-neelkanth-mishra-of-axis-bank-18299561.htm,"Nov 10, 2023 3:34 PM","The US deficit and the current trajectory of the economy is unsustainable, and it will most likely end with something breaking and the Fed stepping in to buy treasuries, says Neelkanth Mishra, chief economist at Axis Bank

Share Market Live NSE

“The current trajectory is in many ways unsustainable…the US fiscal problem is much bigger than is currently understood. And this will mean that things will eventually come to a head and then something breaks. And then the only solution is for the Fed to start buying US Treasuries again. So I think that's the only thing that we need to wait for. Till then, I would remain very cautious,” said Neelkanth while speaking to CNBCTV18’s Latha Venkatesh.

Neelkanth rubbished the hopes that there can be a soft landing. ""People are not acknowledging the fact that the US fiscal deficit went up by nearly 4% of GDP,” he explained. The common perception is that yields went up because of high inflation, and they will fall as inflation starts falling. “And everything will be hunky dory.”

What's being ignored, he says, is that the US deficit has gone up from $1 trillion in FY22 to $2 trillion in FY23. ""As emerging countries like India well know, a sharp cut in the deficit will hurt growth badly. ""I don't think there's any chance of a soft landing,"" he said.

The US, Neelkanth explained, has changed its way of tackling declining growth. In 2008, it tried a loose monetary policy and tight fiscal policy and found it didn’t work. Growth stayed weak. So this time since covid, the US has changed to a tight monetary policy but loose fiscal.

However, a higher deficit means a higher term premium and higher bond yields at the longer end. But a lot of the financial instruments and structures that have been built up over the past decade were built during a period of zero interest rates, and some of these will collapse.

“There will be a point where it looks like things are falling apart. And then the Fed has to step in. The question is, will they step in early or will they allow some of the damage to happen…we have to wait to see how much damage are they willing to allow to happen before they step in, but I think it's time to stay cautious.""

He added that US debt is running at 150% of GDP, and it’s a matter of time before the Fed starts buying treasuries.

So what does this mean for India? Neelkanth sees three channels through which India will get impacted: Firstly, services exports will decline; they already have, as one can see from IT earnings. Secondly, goods exports too will fall as the US is a big importer, and a US slowdown will also take the wind out of other importers from India. Finally, as US yields remain strong, global funds will rush to the US treasuries market. FDI and FPI flow into India are already falling and will fall further, nor will Indian corporates raise ECBs abroad.

""It would become very hard to finance even a $40-$50 billion current account deficit for India,” he said, adding that India is better off. A country like Indonesia has had to raise rates even though inflation is under control because of the interest rate differential with the US and the threat that it poses to the exchange rate.

Neelkanth’s advice is that traders must be nimble like players in a game of chess and respond to the Fed’s reaction to the imminently unfolding slowdown and other problems. Investors must stay invested but have to get accustomed to lower valuations of 16–17 times versus the current 20 times.

Neelkanth expects a long-term correction in the stock market. This means he sees the indexes and stock prices not rising much, with higher EPS growth getting neutralised by falling P/E.

However, individual companies will outperform the indexes. He favours power and power equipment companies given the power shortages and the growth in demand. He likes real estate companies given the start of the cycle, and he likes financials as they are the best plays on a domestic economy, which is still growing fine. In fact, unlike many economists who see India’s near-term growth at 6–6.5%, Neelkanth sees the Indian economy growing by 7% over the next five years given the improvement in labour productivity and investments in infrastructure.

ALSO READ |"
